Date,Username,URL,Hashtags,Rendered_Content,Out_Links,Users_Mentioned,Media,Coordinates,Place,Source_URL,Source_Label,Retweeted_Tweet,Quoted_Tweet,Replies,Retweets,Likes,Quotes
2/16/2018 7:30:34 AM,SBTS,https://twitter.com/SBTS/status/964477100639088640,['TheBriefing'],"Atheists want to say what they're for, but their very name leaves them forever frustrated @albertmohler #TheBriefing sbts.co/2F4Ob5G",['http://sbts.co/2F4Ob5G'],['albertmohler'],,,,https://buffer.com,Buffer,,,0,1,4,0
2/15/2018 8:45:03 AM,SBTS,https://twitter.com/SBTS/status/964133456103002112,['TheBriefing'],How a school dance in Utah went awkwardly wrong @albertmohler #TheBriefing sbts.co/2Es7ox7,['http://sbts.co/2Es7ox7'],['albertmohler'],,,,https://buffer.com,Buffer,,,0,1,1,0
2/15/2018 8:10:04 AM,SBTS,https://twitter.com/SBTS/status/964124655085813760,['TheBriefing'],"J.K. Rowling faces very angry, very liberal young readers @albertmohler #TheBriefing sbts.co/2Ge5XD8",['http://sbts.co/2Ge5XD8'],['albertmohler'],,,,https://buffer.com,Buffer,,,0,1,2,1
2/15/2018 7:50:00 AM,SBTS,https://twitter.com/SBTS/status/964119604548251648,['TheBriefing'],Why arguments about 'reputational damage' end up being arguments over mere money @albertmohler #TheBriefing sbts.co/2F67dIQ,['http://sbts.co/2F67dIQ'],['albertmohler'],,,,https://buffer.com,Buffer,,,0,1,2,0
2/15/2018 7:30:11 AM,SBTS,https://twitter.com/SBTS/status/964114617478926336,['TheBriefing'],Seeing heartbreak when the world only shouts headlines after Florida school shooting @albertmohler #TheBriefing sbts.co/2Erbdmq,['http://sbts.co/2Erbdmq'],['albertmohler'],,,,https://buffer.com,Buffer,,,0,1,5,1
2/14/2018 8:30:08 AM,SBTS,https://twitter.com/SBTS/status/963767316998754304,['TheBriefing'],"The meaning of the human heart, romance, and Valentine’s Day @albertmohler #TheBriefing sbts.co/2EnAyxm",['http://sbts.co/2EnAyxm'],['albertmohler'],,,,https://buffer.com,Buffer,,,0,0,4,0
2/14/2018 8:01:08 AM,SBTS,https://twitter.com/SBTS/status/963760017810907136,['TheBriefing'],How North Korea is winning the war of propaganda at the Winter Olympics @albertmohler #TheBriefing sbts.co/2F2zYGH,['http://sbts.co/2F2zYGH'],['albertmohler'],,,,https://buffer.com,Buffer,,,0,1,1,0
2/14/2018 7:30:24 AM,SBTS,https://twitter.com/SBTS/status/963752280792227840,['TheBriefing'],Who gets angry when a church school teacher is fired for violating church teaching? @albertmohler #TheBriefing sbts.co/2F1tms5,['http://sbts.co/2F1tms5'],['albertmohler'],,,,https://buffer.com,Buffer,,,0,0,1,0
2/13/2018 6:14:01 PM,SBTS,https://twitter.com/SBTS/status/963551864980754432,,Southern Seminary President @AlbertMohler addresses key issues in Christian apologetics at University of Louisville. sbts.co/2Gci57F,['http://sbts.co/2Gci57F'],['albertmohler'],,,,https://buffer.com,Buffer,,,0,2,14,2
2/13/2018 2:20:02 PM,SBTS,https://twitter.com/SBTS/status/963492983688527872,,"The Lord’s Prayer is “revolutionary,” writes @AlbertMohler in new book. sbts.co/2Hb7M51",['http://sbts.co/2Hb7M51'],['albertmohler'],,,,https://buffer.com,Buffer,,,0,5,10,0
2/13/2018 11:40:03 AM,SBTS,https://twitter.com/SBTS/status/963452721666973696,['TheBriefing'],What American viewers aren’t noticing when they watch one British TV show @albertmohler #TheBriefing sbts.co/2F1gAd9,['http://sbts.co/2F1gAd9'],['albertmohler'],,,,https://buffer.com,Buffer,,,0,1,3,0
2/13/2018 11:15:20 AM,SBTS,https://twitter.com/SBTS/status/963446500834598913,['TheBriefing'],What is required to coerce agents of life into being agents of death? @albertmohler #TheBriefing sbts.co/2EnOt6B,['http://sbts.co/2EnOt6B'],['albertmohler'],,,,https://buffer.com,Buffer,,,0,1,1,0
2/13/2018 9:55:00 AM,SBTS,https://twitter.com/SBTS/status/963426283643457538,['TheBriefing'],Who is really helping the poor and how? @albertmohler #TheBriefing sbts.co/2F3OZbj,['http://sbts.co/2F3OZbj'],['albertmohler'],,,,https://buffer.com,Buffer,,,0,2,1,0
2/13/2018 9:45:00 AM,SBTS,https://twitter.com/SBTS/status/963423769086832640,['TheBriefing'],Massachusetts legislators consider bill that would eliminate conscience clauses @albertmohler #TheBriefing sbts.co/2EnN9Rg,['http://sbts.co/2EnN9Rg'],['albertmohler'],,,,https://buffer.com,Buffer,,,0,1,1,0
2/13/2018 9:34:56 AM,SBTS,https://twitter.com/SBTS/status/963421233818865665,['TheBriefing'],A perfect storm over religious liberty and the moral revolution @albertmohler #TheBriefing sbts.co/2EZgdQ4,['http://sbts.co/2EZgdQ4'],['albertmohler'],,,,https://buffer.com,Buffer,,,0,1,1,0
2/12/2018 8:41:00 PM,SBTS,https://twitter.com/SBTS/status/963226469265797121,,All Other Ground is Sinking Sand: A Portrait of Theological Disaster – New from @AlbertMohler. sbts.co/2EXixqR,['http://sbts.co/2EXixqR'],['albertmohler'],,,,https://buffer.com,Buffer,,,0,4,10,0
2/12/2018 9:11:01 AM,SBTS,https://twitter.com/SBTS/status/963052827651268608,,All Other Ground is Sinking Sand: A Portrait of Theological Disaster – New from @AlbertMohler. sbts.co/2EWAVjw,['http://sbts.co/2EWAVjw'],['albertmohler'],,,,https://buffer.com,Buffer,,,0,1,11,0
2/12/2018 8:30:22 AM,SBTS,https://twitter.com/SBTS/status/963042596795879425,['TheBriefing'],Why Kansas may be the state to watch in the upcoming election @albertmohler #TheBriefing sbts.co/2G4jCg0,['http://sbts.co/2G4jCg0'],['albertmohler'],,,,https://buffer.com,Buffer,,,0,2,3,0
2/12/2018 8:10:03 AM,SBTS,https://twitter.com/SBTS/status/963037485046599680,['TheBriefing'],A morally-serious response in morally-unserious times @albertmohler #TheBriefing sbts.co/2H9J9Wf,['http://sbts.co/2H9J9Wf'],['albertmohler'],,,,https://buffer.com,Buffer,,,0,0,1,0
2/12/2018 7:50:03 AM,SBTS,https://twitter.com/SBTS/status/963032453404389376,['TheBriefing'],What a moral surrender to pornography looks like @albertmohler #TheBriefing sbts.co/2Emhob2,['http://sbts.co/2Emhob2'],['albertmohler'],,,,https://buffer.com,Buffer,,,0,1,3,0
2/12/2018 7:30:24 AM,SBTS,https://twitter.com/SBTS/status/963027506378018817,['TheBriefing'],The shape of theological disaster: A denomination speaks with two minds and two moralities @albertmohler #TheBriefing sbts.co/2EUFlaF,['http://sbts.co/2EUFlaF'],['albertmohler'],,,,https://buffer.com,Buffer,,,0,0,0,0
2/10/2018 12:32:01 PM,SBTS,https://twitter.com/SBTS/status/962378636421722112,,"This morning, we hosted Truth and Consequences with @AlbertMohler and @DrSteveNichols, an event to train Christians to defend the claims of our faith. https://t.co/0yVbSo7sbE",,"['albertmohler', 'DrSteveNichols']","[Photo(previewUrl='https://pbs.twimg.com/media/DVsORJ4WkAE__eH?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DVsORJ4WkAE__eH?format=jpg&name=large'), Photo(previewUrl='https://pbs.twimg.com/media/DVsORJEX0AURscA?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DVsORJEX0AURscA?format=jpg&name=large')]",,,https://buffer.com,Buffer,,,1,8,27,0
2/9/2018 8:30:29 AM,SBTS,https://twitter.com/SBTS/status/961955464819953664,['TheBriefing'],Why the new Gerber baby is a cause for celebration and a reminder of the work we have to do @albertmohler #TheBriefing sbts.co/2ENNc9T,['http://sbts.co/2ENNc9T'],['albertmohler'],,,,https://buffer.com,Buffer,,,1,1,2,1
2/9/2018 8:10:14 AM,SBTS,https://twitter.com/SBTS/status/961950369331974147,['TheBriefing'],International assessors are now coming for American kindergarteners @albertmohler #TheBriefing sbts.co/2Ed5KPZ,['http://sbts.co/2Ed5KPZ'],['albertmohler'],,,,https://buffer.com,Buffer,,,0,1,2,0
2/9/2018 7:50:00 AM,SBTS,https://twitter.com/SBTS/status/961945276624891905,['TheBriefing'],"Bermuda makes history becoming the first country to legalize same-sex marriage, then abolish it @albertmohler #TheBriefing sbts.co/2nPqvLe",['http://sbts.co/2nPqvLe'],['albertmohler'],,,,https://buffer.com,Buffer,,,0,1,4,2
2/9/2018 7:30:14 AM,SBTS,https://twitter.com/SBTS/status/961940299735027713,['TheBriefing'],"As Pyeongchang Olympics begin, politics is never far from the front line @albertmohler #TheBriefing sbts.co/2GZC3Up",['http://sbts.co/2GZC3Up'],['albertmohler'],,,,https://buffer.com,Buffer,,,0,3,2,0
2/8/2018 8:30:30 AM,SBTS,https://twitter.com/SBTS/status/961593080980955136,['TheBriefing'],Gloria Copeland says you should not ‘receive’ the flu. Why that doesn’t mean you won’t get it @albertmohler #TheBriefing sbts.co/2EbAO2F,['http://sbts.co/2EbAO2F'],['albertmohler'],,,,https://buffer.com,Buffer,,,0,0,3,0
2/8/2018 8:00:27 AM,SBTS,https://twitter.com/SBTS/status/961585517707124739,['TheBriefing'],Lessons from Poland: Why trying to shut down an argument almost always intensifies an argument @albertmohler #TheBriefing sbts.co/2EaPKhi,['http://sbts.co/2EaPKhi'],['albertmohler'],,,,https://buffer.com,Buffer,,,0,0,2,0
2/8/2018 7:30:33 AM,SBTS,https://twitter.com/SBTS/status/961577991993221120,['TheBriefing'],Drama in both the House and Senate as Congress considers budget deal and DACA fix @albertmohler #TheBriefing sbts.co/2E86Ig9,['http://sbts.co/2E86Ig9'],['albertmohler'],,,,https://buffer.com,Buffer,,,0,0,2,0
2/7/2018 8:30:09 AM,SBTS,https://twitter.com/SBTS/status/961230605391466498,['TheBriefing'],A maelstrom over a motto at the Veterans Administration @albertmohler #TheBriefing sbts.co/2sgX0a1,['http://sbts.co/2sgX0a1'],['albertmohler'],,,,https://buffer.com,Buffer,,,0,1,2,0
2/7/2018 8:10:00 AM,SBTS,https://twitter.com/SBTS/status/961225534264041474,['TheBriefing'],Can we still make a distinction between those worthy of government and welfare and those who are not? @albertmohler #TheBriefing sbts.co/2EngZIL,['http://sbts.co/2EngZIL'],['albertmohler'],,,,https://buffer.com,Buffer,,,0,0,0,0
2/7/2018 7:50:00 AM,SBTS,https://twitter.com/SBTS/status/961220501610823680,['TheBriefing'],A very dangerous debate about emotional health and abortion @albertmohler #TheBriefing sbts.co/2E5S612,['http://sbts.co/2E5S612'],['albertmohler'],,,,https://buffer.com,Buffer,,,0,0,0,0
2/7/2018 7:30:22 AM,SBTS,https://twitter.com/SBTS/status/961215560737607682,['TheBriefing'],An imaginary memo reveals a troubling reality about the politicization of abortion @albertmohler #TheBriefing sbts.co/2EngDBV,['http://sbts.co/2EngDBV'],['albertmohler'],,,,https://buffer.com,Buffer,,,0,0,2,0
2/6/2018 9:30:19 PM,SBTS,https://twitter.com/SBTS/status/961064551650353152,,Tonight @AlbertMohler answered questions from believing and non-believing college students at the University of Louisville - the first stop on the Ask Anything Tour. https://t.co/atoiwPnkM9,,['albertmohler'],"[Photo(previewUrl='https://pbs.twimg.com/media/DVZjHYTW4AEK8hL?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DVZjHYTW4AEK8hL?format=jpg&name=large')]",,,https://buffer.com,Buffer,,,0,0,18,0
2/6/2018 8:25:48 PM,SBTS,https://twitter.com/SBTS/status/961048316577550336,,"""I believe our meaning and our existence hinges on the biblical story being true."" – @albertmohler, the Ask Anything Tour at the University of Louisville",,['albertmohler'],,,,https://about.twitter.com/products/tweetdeck,TweetDeck,,,0,2,27,0
2/6/2018 8:14:58 PM,SBTS,https://twitter.com/SBTS/status/961045588468011008,,"""Christians should be the greatest contributors to efforts upholding human dignity."" – @AlbertMohler, the Ask Anything Tour at the University of Louisville",,['albertmohler'],,,,https://about.twitter.com/products/tweetdeck,TweetDeck,,,0,1,7,0
2/6/2018 7:57:47 PM,SBTS,https://twitter.com/SBTS/status/961041263372984321,,"""I was not helped by people who ran away from questions. I was really helped by Christians who ran into questions."" – @AlbertMohler",,['albertmohler'],,,,https://about.twitter.com/products/tweetdeck,TweetDeck,,,0,16,57,1
2/6/2018 7:14:01 PM,SBTS,https://twitter.com/SBTS/status/961030250477047809,,Tonight @AlbertMohler is answering questions from students at the University of Louisville. Will you pray that the gospel of Christ would be made clear? sbts.co/2GTxg6N,['http://sbts.co/2GTxg6N'],['albertmohler'],,,,https://buffer.com,Buffer,,,0,2,14,0
2/6/2018 11:38:07 AM,SBTS,https://twitter.com/SBTS/status/960915520588574721,['SBTSChapel'],“There isn’t going to be any Christianity where theology isn’t central to the entire enterprise of the church.” – @AlbertMohler #SBTSChapel https://t.co/yMsXCuNN93,,['albertmohler'],"[Photo(previewUrl='https://pbs.twimg.com/media/DVXbkl3VAAAxYAq?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DVXbkl3VAAAxYAq?format=jpg&name=large')]",,,https://buffer.com,Buffer,,,0,13,36,1
2/6/2018 9:36:02 AM,SBTS,https://twitter.com/SBTS/status/960884796602843137,['SBTSChapel'],Join us for #SBTSChapel as @AlbertMohler preaches for spring convocation. Watch live at 10 a.m. EST. sbts.co/2E6BZQI https://t.co/7Wp0PUWQke,['http://sbts.co/2E6BZQI'],['albertmohler'],"[Photo(previewUrl='https://pbs.twimg.com/media/DVW_oT1VwAAHKZ5?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DVW_oT1VwAAHKZ5?format=jpg&name=large')]",,,https://buffer.com,Buffer,,,0,3,1,0
2/6/2018 8:30:08 AM,SBTS,https://twitter.com/SBTS/status/960868211666321408,['TheBriefing'],Do The Simpsons predict the future? @albertmohler #TheBriefing sbts.co/2EluOYc,['http://sbts.co/2EluOYc'],['albertmohler'],,,,https://buffer.com,Buffer,,,0,0,0,0
2/6/2018 8:10:01 AM,SBTS,https://twitter.com/SBTS/status/960863150064177153,['TheBriefing'],The real story of Mr. Rogers Neighborhood: What parents may have missed behind the benign moral messaging @albertmohler #TheBriefing sbts.co/2EMGYY9,['http://sbts.co/2EMGYY9'],['albertmohler'],,,,https://buffer.com,Buffer,,,0,0,0,0
2/6/2018 7:50:01 AM,SBTS,https://twitter.com/SBTS/status/960858116828155904,['TheBriefing'],Father-daughter dances as the next casualty of the sexual revolution @albertmohler #TheBriefing sbts.co/2FOZQ86,['http://sbts.co/2FOZQ86'],['albertmohler'],,,,https://buffer.com,Buffer,,,0,0,1,0
2/6/2018 7:30:16 AM,SBTS,https://twitter.com/SBTS/status/960853148184317953,['TheBriefing'],"Why divorce is never easy, despite the promise of one new website @albertmohler #TheBriefing sbts.co/2EouxDZ",['http://sbts.co/2EouxDZ'],['albertmohler'],,,,https://buffer.com,Buffer,,,0,0,0,0
2/5/2018 8:30:33 AM,SBTS,https://twitter.com/SBTS/status/960505930315116544,['TheBriefing'],Why you can add the word “poemish” to your vocabulary list @albertmohler #TheBriefing sbts.co/2E1SmlF,['http://sbts.co/2E1SmlF'],['albertmohler'],,,,https://buffer.com,Buffer,,,0,0,1,0
2/5/2018 8:01:27 AM,SBTS,https://twitter.com/SBTS/status/960498607018381313,['TheBriefing'],The Pope bows to Communist leaders in Beijing @albertmohler #TheBriefing sbts.co/2E1kVvu,['http://sbts.co/2E1kVvu'],['albertmohler'],,,,https://buffer.com,Buffer,,,0,0,3,0
2/5/2018 7:30:04 AM,SBTS,https://twitter.com/SBTS/status/960490706069590016,['TheBriefing'],Major religious liberty issues in new higher education legislation fly under the radar @albertmohler #TheBriefing sbts.co/2nKIzoX,['http://sbts.co/2nKIzoX'],['albertmohler'],,,,https://buffer.com,Buffer,,,0,1,2,0
2/4/2018 6:15:09 PM,SBTS,https://twitter.com/SBTS/status/960290660392800262,,"College students, join @AlbertMohler, @DrSteveNichols, and @BurkParsons Feb. 10 for Truth and Consequences, an apologetics training event in partnership with @Ligonier. Register for only $5.sbts.co/2DW4Oz9",['http://sbts.co/2DW4Oz9'],"['albertmohler', 'DrSteveNichols', 'BurkParsons', 'Ligonier']",,,,https://buffer.com,Buffer,,,0,0,2,0
2/2/2018 8:30:26 AM,SBTS,https://twitter.com/SBTS/status/959418736758394881,['TheBriefing'],"Modern culture refuses to make absolute moral judgments about sex, but not about money @albertmohler #TheBriefing sbts.co/2FCjzYB",['http://sbts.co/2FCjzYB'],['albertmohler'],,,,https://buffer.com,Buffer,,,1,3,4,0
2/2/2018 8:00:41 AM,SBTS,https://twitter.com/SBTS/status/959411247463755776,['TheBriefing'],Secular authority tells American evangelicals that the future is going to require “theological flexibility” @albertmohler #TheBriefing sbts.co/2DWDcKn,['http://sbts.co/2DWDcKn'],['albertmohler'],,,,https://buffer.com,Buffer,,,0,0,0,0
2/2/2018 7:30:09 AM,SBTS,https://twitter.com/SBTS/status/959403563855335424,['TheBriefing'],Why a referendum in Ireland tells us a great deal about our place in the modern world @albertmohler #TheBriefing sbts.co/2DTYvAe,['http://sbts.co/2DTYvAe'],['albertmohler'],,,,https://buffer.com,Buffer,,,0,0,1,0
2/1/2018 8:30:02 AM,SBTS,https://twitter.com/SBTS/status/959056246031769600,['TheBriefing'],"Signs of the times as our society is increasingly dabbing, dropping, and doping @albertmohler #TheBriefing sbts.co/2nuGZHO",['http://sbts.co/2nuGZHO'],['albertmohler'],,,,https://buffer.com,Buffer,,,0,0,0,0
2/1/2018 8:01:11 AM,SBTS,https://twitter.com/SBTS/status/959048986652012544,['TheBriefing'],"Research indicates adult happiness is linked to marriage in a way it is not linked to cohabitation
@albertmohler #TheBriefing sbts.co/2DSmM5T",['http://sbts.co/2DSmM5T'],['albertmohler'],,,,https://buffer.com,Buffer,,,0,2,4,1
2/1/2018 7:30:24 AM,SBTS,https://twitter.com/SBTS/status/959041239210438656,['TheBriefing'],Yale offers a course on happiness which the professor suggests students should take pass-fail @albertmohler #TheBriefing sbts.co/2FvO42f,['http://sbts.co/2FvO42f'],['albertmohler'],,,,https://buffer.com,Buffer,,,0,0,1,0
1/31/2018 6:14:01 PM,SBTS,https://twitter.com/SBTS/status/958840822870495232,,"College students, join @AlbertMohler, @DrSteveNichols, and @BurkParsons Feb. 10 for Truth and Consequences, an apologetics training event in partnership with @Ligonier. Register for only $5.bit.ly/2Fx4wze",['http://bit.ly/2Fx4wze'],"['albertmohler', 'DrSteveNichols', 'BurkParsons', 'Ligonier']",,,,https://buffer.com,Buffer,,,0,1,4,1
1/31/2018 9:11:05 AM,SBTS,https://twitter.com/SBTS/status/958704189525450752,,"College students, join @AlbertMohler, @DrSteveNichols, and @BurkParsons Feb. 10 for Truth and Consequences, an apologetics training event in partnership with @Ligonier. Register for only $5.sbts.co/2FwlUUH",['http://sbts.co/2FwlUUH'],"['albertmohler', 'DrSteveNichols', 'BurkParsons', 'Ligonier']",,,,https://buffer.com,Buffer,,,0,2,12,1
1/31/2018 8:29:01 AM,SBTS,https://twitter.com/SBTS/status/958693602644905984,['TheBriefing'],"As Murphy Brown returns we have to ask, “Will she even be interesting today?” @albertmohler #TheBriefing sbts.co/2nsvfpm",['http://sbts.co/2nsvfpm'],['albertmohler'],,,,https://buffer.com,Buffer,,,0,0,1,0
1/31/2018 8:00:30 AM,SBTS,https://twitter.com/SBTS/status/958686425767141377,['TheBriefing'],New debates about homeschooling take on a new urgency @albertmohler #TheBriefing sbts.co/2ErHryC,['http://sbts.co/2ErHryC'],['albertmohler'],,,,https://buffer.com,Buffer,,,0,1,3,0
